uuuuuuuuoooooo hora do bbelo do filme..ehheehehheheehheheehhh ,positivo
 em respeito a isso nao irei dar nenhum spoiler sobre o filme na timeline.,positivo
um filme para se apaixonarmogli - o menino lobo.texto novo d,positivo
'snowden' filme de oliver stone com joseph gordon-levitt ganha trailer diretor contra historia de ex-agente ,neutro
em casa sozinho. filme pipoca so falta vc,positivo
e o tempo e so meu e ninguem registra as cenas de repente vira um filme todo em camera lenta ,negativo
se eu soubesse que iria ter filme nem iria ter vindo pra ca ,negativo
queria assistir um filme agora hein,positivo
um resumo chato sobre um filme chato eu vou morre,negativo
vai ter sessao 0001 no cine pro filme do capitao america,positivo
 eu to ligada e tipo o negocio la do filme e tal,positivo
que filme bem ruim,negativo
   melhor filme ,positivo
ja estudei tomei banho. vo jantar e botar um filme,positivo
melhor filme ,positivo
olha se tem um filme que eu vejo td santo dia e gente grande eu nao me canso desse filme,positivo
o curta e o filme por favor possuam meu corpo,positivo
queria prepara o nargas me enfia de baixo do cobertor e come uns amendoim assistindo um filme,positivo
 eu me controlo. so dou spoiler de filme velho,negativo
vida e chorei. que filme chocante. amei. vejam e chorem tambem. adorei o fato de pela primeira vez cair lagrimas por causa de um filme +,positivo
hj ta tri de baixo das cobertas olhando filme quero ver amanha na faculdade ,positivo
 exato hahahahah ta sabendo q vai ter um outro filme de sherlock com o robert e o jude vi um dia desses,positivo
tentando ver filme com o fernando mas meu irmao atrapalhando,negativo
fernanda com esses oculos parece aquelas atrizes de filme porno grito,positivo
 mas alguns vem legenda tipo o igttyas da madonna como se trata de um filme e nao de um dvd de clipes normal acho possivel,positivo
 nem emelhor filme earetamariavendofimecomigopartetwo,positivo
filme na tv programa de casalefeito borboleta bem loco esse final hein,positivo
meu deus tao me apedrejando por que eu acho normal e saudavel ir no cinema sozinho quando tu quer mto ver o filme,negativo
eu preciso de um filme bommmm,positivo
filme sobre o lutador jose aldo ganha primeiro trailer; veja  ,neutro
 porra da ate raivaas animacao sao muito showos filme meh,negativo
  farinha do mesmo saconao tem mocinho e so bandido nesse filme.,negativo
vou comer miojo cm a mamae e ver filme ,positivo
presta atencao no filme que e bom ,positivo
 esse povo que vai ver o filme do lado da minha casa e nem fala nada (,negativo
criando raizes nessa cama jaja to assistindo filme o dia inteiro,positivo
marvel tera total controle criativo sobre o novo filme do homem-aranha ,neutro
 a grande farsa alienigena filme independence day o ressurgimento mostra em trailer extraterrestres atacando ,negativo
gostei de um video  de tazercraft  herobrine a lenda - o filme,positivo
to entendendo porra nenhuma desse filme,negativo
e de repente vem o passado na mente como um filme.,positivo
ngm gosta de ver filme de bichinho,positivo
 nunca ri tanto vendo um filme kkkk,positivo
de banho tomado fazendo pipoca bora curti uns filme e oq tem pra hj,positivo
filme de os dez mandamentosfilme odm versao pascoa2a temporada de novelalivro odmmusical odmesmalte odma record desconhece limites,neutro
comecando melhor filme agora no telecine as tartarugas ninja,neutro
querem me entupir de pipoca e refrigerante e tudo oque eu quero e que comecem o caralho do filme de terror,negativo
   acabei de ver aqq na net e um filme do capitao america,positivo
 quero mil filme mil livro desde que tenha mais maze runner,positivo
capitao america guerra civil | chris hemsworth diz que thor nao se importa com os times do filme ,neutro
 tava vendo filme e vc,positivo
 isso tbm. mas n tem um filme dos x-men que preste nem vem falar do primeiro pq e so saudosismo minto deadpool e phoddah,negativo
valorize quem baixa filmes qualidade bluray ,positivo
sobre inverno  - como quem gosta enxerga  -sem mosquito -sem suor -roupa bonita -filme  chocolate sopa ,positivo
esse filme (um amor para recordar) e mo bad,negativo
esse tempinho ta bom pra ficar deitado assistindo filme agarradinho com aquela companhia..,positivo
 siiiimmm..melhor filme cara,positivo
quero assistir um filme so q nao sei qual,neutro
nao vou dar spoiler do filme galera aqui e muito vingativa e aff teve gente que me deu unf depois de the walking dead,negativo
filme + pipoca + brigadeiro= resenha com as amizades ,positivo
pra quem nao curte filme brasileiro esse gostei,positivo
vou fazer maratona de filme sozinha hj oba,positivo
nossa psicose e uma filme muito maneirinho,positivo
queria assistir um filme bem romantico comer bastante besteira,positivo
e hoje tem estreia de guerra civil estao ansiosos o que esperam do filme e de que lado voces... ,positivo
meu erro e ficar vendo filme de romance e achar q vai acontecer igual na minha vida,negativo
capitao america guerra civil vai ter 22 cenas pos creditos e mais um filme confira,neutro
friosinho e filme,positivo
gostei de um video  ao america guerra civil - o filme mais esperado do ano,positivo
ze felipe com fas no shopping eldorado em sao paulo para pre-estreia do filme capitao america... ,neutro
alguem sugere ae uns filme de terror/suspense/romance/drama bem bons,neutro
so eu estou me sentindo no filme frozen,positivo
meu deus quero ver logo o filme da maior guerra q ja civil,positivo
gente fala um filme bom p eu assistir ai,positivo
- filme preferido    ,positivo
filme preferido    ,positivo
deus que me perdoe mas que filme engracado esse do tnt.,positivo
mas msm com a negatividade toda vai gravar filme durante o inverno americano ta gravando uma franqui e vai fazer remake de filme q1,positivo
   hahahaha assim q vc define a bruxa um filme q tem criticas como essa ,negativo
ta passando um amor para recordar na  esse filme ,positivo
cade o canalzinho pra ver filme e comer pipoca cmg,positivo
eu me arrependi de ver poltergeist. filme mais lixo impossivel.,negativo
gostei de um video do   pra voce - drops 96 ( cenas do filme up ),positivo
todo mundo falando de civil war e eu aqui sem ter como ir ver o filme amanha.,negativo
vou olhar kung fu panda 3 pq definitivamente meu tipo de filme preferido e animacao,positivo
noite baseada em filme comer e ficar de baixo das cobertas,positivo
nao vo olha pora de filme nenhum,negativo
vou assistir filmee comer meu brigadeiroenrolada no edredom com meu ursinho luckpq eu tenho ursinho sime qm me zoar vai ganhar um socao,positivo
  falou o mordomo de filme de terror,negativo
se tu ama algum filme sempre assista sozinho. trust me i'm (almost) an engineer.,positivo
gt; quando a internet quer que voce seja despedido mas seu filme e considerado um sucesso pro estudio. ,negativo
tenho taanto medo de ver filme de terror/suspense sozinha kkk,negativo
baixei um filme maravilhoso sobre a ditadura chilena,positivo
 to com mais frio desculpa eu fiquei vendo filme de baixo de coberta e cochilei,positivo
 to aqui moca. mas por que nao o filme e ruim,negativo
eu to horrorizada que nenhuma delas assistiu esse filme que e o melhor filme de terror da vida,negativo
 to ansiosa pra cw qro saber se ele vai morrer msm no filme se quem vai assumir o lugar dele e o bucky ou o falcao mdsskdjsld,positivo
 o filme que estou vendo colega kkk,positivo
to vendo um filme com a amiga de rita,positivo
so queria deitar e ver um filme,positivo
o filme se eu ficar e muito ruim,negativo
eu n entendo nada desse filme do santo agostinho,negativo
ja vi este filme umas tres vezes e mesmo assim esqueco-me sempre do nome,positivo
ze felipe com fas no shopping eldorado em sao paulo para pre-estreia do filme capitao america... ,neutro
porque as pessoas so vem falar comigo quando eu estou vendo um filme ou lendo um livro que merda ne kkkkkk.,negativo
agora vou assistir um filme de boas,positivo
e mesmo melhor nao eu vou-me ver um filme,positivo
galero prestem atencao aquihoje eu quero voltar sozinho melhor filme gayobrigada,positivo
 mas o filme e diferente do livro. nem liguei pelo q vc disse na epoca gostei mas ja passou estou no 50 tons de azul.hehe,negativo
nao tenho pacienca pra fica procurando filme,negativo
vou continuar assistindo filme ,positivo
outro filme que eu amo e os intocaveis mas nao essa porra que voces falam esse eu nunca vi. e o que tem o al capone na lei seca,positivo
ta assisti esse ex machina. otimo filme porem podiam mostrar o que aconteceu com o cara la dentro se matou ou que.,positivo
caralho guerra civil e amanha mas viu ver na sexta pq esgoto a tempos esse filme vai ser ,positivo
melhor filme   bear ,positivo
eu ia ver filme,positivo
que frio bom pra ver filme com o namoradon pera,positivo
 sem duvida e parecido. a gente ja sabe ate mais ou menos como termina (aquela sensacao o filme todo de vai dar merda),negativo
to assistindo um filme muito lega e achei ele engracado,positivo
o hugo vc sabe escrever filme de terror,neutro
caralho guerra civil e amanha mas vou ver na sexta pq esgoto a tempos esse filme vai ser ,positivo
nada melhor do que assistir uns filme nesse frio,positivo
ta um tempinho tao delicia pra me chamarem pra assistir um filme ,positivo
ia ver filme mas minha sobrinha veio pra ca ver desenho no not af,negativo
o tempo hj tava perfeito p passar o dia td embaixo do cobertor vendo filme,positivo
namorar e ir em uma pre estreia de filme a meia noite nesse frio,positivo
agr to deitado vendo filme,positivo
chegar atrasado e o professor passando filme que delicia.,positivo
- filme preferido     ,positivo
filme preferido     ,positivo
sei la eu fico triste por ver um filme e nao saber comentar nada sobre,negativo
frio ver filme de terror e comer brigadeiro ,positivo
 nao ta todo mundo postando que vai ver a porra do filme,negativo
 vc nunca sera mad max do filme mais foda de 2015 a n ser que tenha uma furiosa ao seu lado pois ngm nunca sera algo desse filme,positivo
   hahahha que filme tragico,negativo
nunca gostei muito de x-men mas baaah esse filme q estreara vai la-crar puta trailer foda,positivo
todo filme que sou louca para ver nunca consigo ir na estreia mas em animais fantasticos ou eu vou ou eu vou,positivo
e sobre sindrome de down mas e engracado pelo fato de eu nunca ter visto um filme com tantos atores com down ,positivo
ta parecendo ate final de filme euuu,positivo
parece ate final de filme cassandrasempresoube,positivo
que emocionante parece ate final de filme ,positivo
ta parecendo ate de filme,positivo
queria ver um filme maneiro,positivo
estou vendo filme desde manha.,positivo
poxaaaquando ia ver anabelle o filme acabou,negativo
esse filme compete com pitch perfect pelo primeiro lugar no top,positivo
que emocionante apareceu final de filmeoutravezgerlili,positivo
a novela das 8 virou filme de suspense pqpppp,negativo
e o anderson que me deu uma blusa personalizada de civil war pena que nao e e bonita o suficiente pra ir assistir o filme,negativo
ta parecendo ate final de filme eu cassandrasempresoube,positivo
eu botei no youtube deixei o filme carregar e to vendo video de comida kkll,negativo
eu vou ver o filme da guerra civil,positivo
quero assisti um filme mais nao to achando nenhum legal,negativo
acho que 500 dias com ela e  filme da minha vida,positivo
que emocionante. ta parecendo ate final de filme. (cassandra) hahahahahahahaha exatamente isso linda ,positivo
kkkk cassandra que emocionante ta parecendo ate final de filme ,positivo
que emocionante ta parecendo ate final de filme.,positivo
isso parece ate final de filme kkkkkkkkkkkk cassandra  ,positivo
que emocionante ta parecendo ate final de filme hahah pqpp,positivo
ai que emocionante ta ate parecendo final de filme fala ai se nao e a melhor personagem,positivo
que emocionante parece ate final de filme hjjajahahahahahcassandrasempresoube,positivo
ta parecendo ate final de filme,positivo
que emocionante ta parecendo final de filme kkkkkkk cassandra,positivo
 ta parecendo final de filme  ,positivo
que emocionante ta parecendo ate final de filme cassandra melhor pessoa melhores comentarios,positivo
eu falei pra minha professora de ingles sobre o lemonade e ela vai passar o filme na sala pra fazer uma atividade depois. amo,positivo
  ou veja o filme lincoln. explica bem como se dao os arranjos politicos por boas causas.,positivo
convidei uma mina pra ver um filme e ela disse que nao preferiu ficar dormindo.,negativo
essa musiquinha do cemiterio me da um medo parece filme de terror,negativo
e o melhor filme/mais lindo/mais triste que eu ja vi pqp,positivo
mdsssss achei um filme aq q a minha idola regina case e protagonista mdsssss amo a mrs case,positivo
friozinho com pipoca e filme to amando,positivo
 nao procurei ver filme mas fiquei o dia inteiro deitado vendo videos no youtube,positivo
transformers 4 - estudio e processado por nao colocar publicidade suficiente no filme ,negativo
nao sei se sobrevivo a esse filme,positivo
ele e um filme de acao com varios finais ela e politica  aplicada e conversas banais se ela nao tiver muito afim deixa pra la e so vai,positivo
melhor filme,positivo
ansioso para o conforto/filme capitao america guerra civil     e hoje,positivo
mas capitao america 2 e um dos se nao o melhor filme da marvel pra mim,positivo
jacck me indicou um filme engracado porem ja comecou com as criancas transando kkkkkkkkkkkkkkkkkkkkkk,positivo
   podem parar sff tou a tentar ver um filme pornografico de alta qualidade,positivo
 ja esta escalado pro proximo filme dos x-men,positivo
to amando esse filme minha nossa que lindinhooo ,positivo
eu nem vou assistir esse filme ri disso e pecado,positivo
na vdd acho q vou assistir filme,positivo
poderia ate ver esse filme mas ai eu vou chorar pq eu vi com meu amorzinho e ele ta longe agora,negativo
  melhorrrrr filme m,positivo
dando continuidade nos trabalhos   assistindo harry potter e o calice de fogo (filme),neutro
eu mesma queimo meu filme com essas fotos zoadas q coloco aqui mas nem ligo mais kakaka,positivo
o pessoal do trabalho querendo ir pra birigui comer pizza.. e eu so querendo um banho quente meias e meu sofa pra assistir filme.,positivo
 dnjdndndjdjd tava mto bom pra ser o msm horario .mano mas diz aic curte filme de heroidiz q sim pelo amor de deus,positivo
hr de assistir filme e comer uma pipoca  ,positivo
   tive de pedir ajuda pq tambem curto filme de doido a galera sempre fica e nossa doidice,positivo
eu nao posso escolher filme pq sempre escolho aquele que ja assisti um milhao de vezes,negativo
fizeram um hype enorme no filme eee o filme e uma bosta,negativo
    any malu no filme guerra civil o capitao america e o homem de ferro vao lutar para quem vc ta torcendo manda beijo,positivo
mas agr tem a famosa duvida qual filme,negativo
podia ser um filme essas novelas boas se sentindo chateada,negativo
como eu queria ver um filme de terror. mais nao passa na tv,negativo
eu queria comprar uma camisa do capitao mas vou guardar dinheiro pra comprar uma dos xmen ja que eu tenho planos de ver o filme na estreia,positivo
ela tava carente 3 palavras vamo ve filme,positivo
 eu tambem socorro o filme acabou mas eu ainda tava chorando q isso,positivo
finalmente to dentro de casa vou tomar um banho dps ver filme,positivo
 muito desgraca cara serio eu vi esse filme quando lancou e fiquei muito ,negativo
sera que tem o livro desse filme eu tenho que le,positivo
novela os 10 mandamentos ah q legalfilme os 10 mandamentos ah ok nemusical os 10 mandamentos ja chega ces tao passando dos limite,negativo
curtir esse friozinho na cama cobertor filme so falta uma coisa pra ficar perfeito,positivo
500 dias com ela e o filme mais verdadeiro q eu ja vi na vida,positivo
um bom filme e um bom vinho. prefiro,positivo
 nao esquece de mim  manda video do filme por favor,positivo
nunca tinha assistidos todos os amarican pie e a pesar das putaria e um filme engracado,positivo
acho que o filme que a ana citou no video e o de menelau.     ,positivo
vou fazer um brigadeiro colocar um filme pra olhar enrolada no cobertor e chorar porque nao esta sendo facil,positivo
acho que vou chamar meu pai pra assistir um filme essa semana rs,positivo
queria ta vendo aquele filme agarradinho e ba ,positivo
  veeem ve filme cmg ,positivo
se eu ficar e o melhor filme da vida chorei tanto pqp ,positivo
melhor filme as aventuras de sharkboy e lavagirl. amoo d++ ,positivo
frio combina muito com o filme medianeras recomendo,positivo
ultimamente uma simples tarefa como assistir um filme se tornou impossivel para mim com esses novos remedios porque o sono me consome.,negativo
 eu senti isso. ate meu pai me enche o saco por isso olha la como ela vai ver o filme usando oculos hahahaha chatoooo,negativo
prof qnd as tropas franco britanicas invadem a crimeia q filme e esse algm sussurra quase falei guerra dos mundos eu amo essa aula,positivo
se eu ficar e o melhor filme do mundo ,positivo
sempre choro com esse filme e tao lindo mds ,positivo
 pode cobrar baby. aff que preguicosa esse filme e mto bom imagina uma pessoa roubar um banco apenas com truques de magica,positivo
vou tomar banho pra ir poder ver filme,positivo
squad nao vai ver o filme comigo quem vai me dar o ombro pra chorar,negativo
vim um filme maneiro na netflix,positivo
eu to orgulhosa pra caramba do mattum menino que comecou no vine hj ta fazendo um filmee to super feliz do meu bebe ,positivo
ta passando um amor pra recordar na sony que bad esse filme me acaba toda,negativo
um filme que sempre choro ao assistir um amor pra recordar ,positivo
me sente no filme do 007 hj kkkkkk,positivo
eu to assistindo um filme q chama vida e sobre dois adolescentes q se apaixonaram-se pela internet so q moram em cidades diferentes,neutro
to gostando desse filme,positivo
 vou assistir aqui aquele filme lua n ova,positivo
vou olhar um filme comendo polenta adeus,positivo
porra essa escola desse filme pode fumar na sala e os caralho se eu apareco com um isqueiro na sala sou ate expulsa,negativo
 vem aq vms ver filme e comer mt besteira,positivo
mas eles vao colocar o ultimo filme de thg mes que vem ja finalmente eu vou assistir,positivo
 to bem tbem amanha estreia nosso filme e nois não vai,negativo
hoje nas duas ultimas aulas de filme luana fico pegando no meu cabelo dormi kkk,positivo
hoje a tarde foi com ele  uma das melhores (almoco filme altas... ,positivo
preciso de um filme boas noites,positivo
esse filme mexe com meu psicologico mano naaaaauuu da,negativo
primeiro vou achar um filme pra ver ne,positivo
esse filme e muito bom eu to chorando de rir,positivo
nao tenho nenhum filme bom pra assistir hoje  vou ter que repetir,positivo
queria esta comendo pizza chocolate. vendo um filme em baixo da coberta com wifi isso e vida,positivo
se sua vida sexual fosse um filme qual seria ,neutro
se sua vida sexual fosse um filme qual seria ,neutro
ele ta falando de um filme de e.t agora achei que eu ia assistir aula de historia do direito ue buguei,positivo
porque filme com esse tempo e tudo de bom,negativo
hj vou ver outro filme de romance p nois sofrer,positivo
vou ficar na minha cama assistindo um filme que eu ganho mais kkkk,positivo
alguem me explica o que e o filme hush ainda estou chocada com essa divindade.,negativo
 seu filme sempre falei u_u,negativo
frio + sopa + edredom + filme = gozei ,positivo
consegui arrumar o som do filme vinhadooooo agora simmmmmmm tenho sw em casaaaaaaaaaaaa,positivo
mujica nos ja vimos esse filme  via ,positivo
existe coisa mais perfeita do que  assistir filme de baixo das cobertas tomando uma sopinha como alguem pode odiar inverno,positivo
 carol acabei de lembrar qur vc vai assistir eubto morrendo bom filme e fica viva ta bom,positivo
vou ver filme,neutro
eric clapton revela que compos 'holy mother' gracas a filme de prince ,positivo
 hmm isso e com certeza melhor que o filme - deita na cama puxando a coberta a tapando -,positivo
transformers 4  estudio e processado por nao colocar publicidade suficiente no filme quem diria que um dia ,negativo
vou fazer uma pipoca e ver um filme. adeus mundo,positivo
que filme do caralhoooo,positivo
morrendo com esse filme ,positivo
lindo desfile de isabela capeto. amei a inspiracao que foi no filme alice atraves do espelho   ,positivo
   so consigo lembrar  de tu e da anninha nesse frio e com esse filme/musica saudades de voces (,positivo
jogo do corinthians na libertadores e os cara indo em pre estreia de filme de heroi,negativo
so falta alguem pra passar os finais de semanas assistindo filme comigo mas ne ,negativo
tava assistindo o filme dai sai fui e no banheiroestou mijando olho pro lado e no chao do box do lado tinha uma moca sentadafiquei (),negativo
record fez dez mandamentos em novela em filme e agora musical,negativo
que filme fodaaaaaa,positivo
guerra civil estreia amanha  mds  companhias para ir assistir esse filme,positivo
melhor filme melhor trilha sonora melhor compositor. ,positivo
to aq vendo filme e perdendo o jogo,negativo
magnus bane amor da minha vida nos livrosno filme e mais ainda na serie,positivo
so eu nao gosto de filme 3d aff ,negativo
meu pai tem o dom de comecar assistir o filme quando ta no final assim nao da ne kirido,negativo
n tenho fofa vou ver filme mrm ,positivo
vou jantar e ver um filme aqui com meus irmaos ,positivo
gnt filme de romance e muito chato como vcs consegue acaba sempre igual,negativo
bia deveria dormir aqui em casa pra ver filme cmg ,neutro
so pq gostei de um filme ele nao veio pra sjc,negativo
 e depois desse ainda vai ter um filme de tubarao possuido,neutro
personagem d filme d terror tem mais e q morrer mesmo,negativo
 acho quw o clipe vai ser a cena do filme,neutro
minha mae ta assistindo vhs o filme e muito pesado so quero ver a cara dela de horror ,negativo
 arrasouu.... eu ja disse e vou repetir.. vou chorar horrores nesse filme ,positivo
amo esse filme cara  ,positivo
 acho que poltergeist so nao teve assinatura dos 2 diretores pq o sindicato nao permitiu; e um filme da dupla,neutro
pra quem leu o livro e gostou vale a pena assistir o filme e conferir essa baita critica. e o melhor ja esta ,positivo
posso assistir cartas para julieta mil vezes mas eu nunca vou deixar de gostar desse filme ele e perfeito,positivo
que filme doido que a gnt viu hoj,positivo
o filme foi bom nao chorei mas gostei,positivo
 mas acho que se vc morasse perto de mim iria na sua casa todos os dias assistir um filme e te abracar    ( ^^),positivo
eu vo te que i no cinema assisti esse filme,positivo
juro p vcs que se em civil war comecarem a discutir do meu lado sobre qual homem aranha e o melhor no meio do filme vou atacar,negativo
mainha me barrou de sair por causa da greve. n vai ter filme,negativo
que susto minha irma respirou tres vezes uma respiracao de filme de ferro credooooo,negativo
ja assisti kill bill mil vzs e n canso pense num filme do carai,positivo
gnt to mt nervosa c esse filme,negativo
 melho filme puta q paro mana unica unidade de medida memo eh o tempu,positivo
vou assisti um filme e comer chocolate,neutro
eu n resisto a um filme com o miles meu homem,positivo
eu lembro da gente ali dividindo um acai juntos num fim de semana e um filme pra distrair,positivo
record tbm quando baixa numa coisa nao larga mais. tudo agora dos dez mandamentos; novela filme peca  sera que ja tem o cereal matinal,negativo
mariana ximenes linda no lancamento do filme  onde faz par com armando babaioff. ,positivo
iae novinha vamos ver um filme la em casa kk bora bora ,positivo
 kkkkk kkk vou pisar ate nas velha q quiser ver meu filme,negativo
 o foda eh que quando vc entende a ordem cronologica ja passou grande parte do filme e vc ja ta totalmente desnorteada,negativo
quero me acabar no chocolate e assistir algum filme jaja,positivo
eu sempre escolho filme de terror p ver e depois me cago,negativo
vamos no cinema no mes de agosto em um dia chuvoso assistir um filme de comedia e dar uns beijos,positivo
amo esse filme ,positivo
o bom de assistir filme de terror com a namorada e que voce pode abraca-la se cagando de medo e ela vai achar que e algo romantico.,negativo
to vendo filme sozinho tranquilao ..,positivo
alala as donas do filme alao ,positivo
nois quer brusinha nois quer ir ver filme nois quer ir nos shows dos idolo mas nois faz alguma coisa p pagar tudo isso isso mesmo nao,negativo
ter a venus em touro e tipo aquela cena de sex and the cita (filme) que a samantha quer trepar com sushi pelo corpo.,negativo
tem coisa pior do que filme de cachorro que fala ,negativo
acho muito paia quando ficam conversando ao inves de prestar atencao no filme.,negativo
 au mds kjkkkkkkk quero assistir um filme,positivo
a duff assisti recentemente mas esse filme mudou a minha vidatao maravilhosolindoconfesso q me iludo achando q vai acontecer o msm cmg,negativo
o primeiro encontro entre um pai com alzheimer e sua filhao filme mostra um suposto primeiro encontro entre uma... ,neutro
n queima o meu filme poxa  ,negativo
qual eh o filme fav de vcs do studio ghibli,neutro
oxe filme do capitao america e tu vai com blusa do home aranha mae vc n ta entendendo,negativo
 inclusive tao fazendo uma serie sobre o filme e ela vai reprisar o papel lt;3,neutro
to vendo um filme responsa,positivo
que filme lindo pqp,positivo
vou dixava um e vou ver filme,positivo
mama o unico filme de terror em que nao teve final totalmente feliz  ,neutro
vou ver um filme se eu nao dormir no meio dele como sempre hahahahah,positivo
essa vida de fa de quadrinhos n ta sendo facil pq esse ano tem filme demais,positivo
   problematizacao dos viloes de filme de terror,neutro
assitir serie gt; assistir o filme de literatura,positivo
  e tao horrivel que fiquei em baixo das cobertas com chocolate vendo filme hoje ,positivo
amigo tem esse link aqui sobre parte do motivo do filme e bem simples so um texto etc  ,neutro
frio chocolate quente banho quente filme pipoca. quem precisa de namorado na verdade eu preciso,positivo
so uns cafune um chocolate quente e um filme,positivo
to vendo vingadores e gente como vcs conseguem nao perder o controle da vida vendo esse filme eu fico louca,positivo
 cidade de papel ksks nao vi o filme so pra ler o livro,positivo
bora assistir um filme porque nao to afim de jogo nao,neutro
quem deveria ta vendo um filme de fisica molecular,positivo
ter a venus em touro e tipo aquela cena de sex and the city (o filme) que a samantha quer trepar com sushi espalhado pelo corpo.,negativo
no filme da vida eu sou o dono da barraca de frutas que os carros destroem na cena de perseguicao.,negativo
melhor que esse frio so ver filme nesse frio,positivo
 filme a torcida do remo,positivo
pfvr so nao me deem spoiler sobre o filme pfvr,negativo
acabei de ver o filme da frida e nao consigo entender como alguem pode ser tao foda,positivo
que filme lindo ,positivo
meu deus bom filmecuidado com o infarto ,positivo
e eu espero q o filme n me decepcione,negativo
sempre ao seu lado mas eu choro em muito filme mano ,positivo
vo ver um filme aki,neutro
 apenas para presidente. isso se a chapa dilma-temer cair antes do filme do ano. se nao e eleicao indireta pelo congresso /,negativo
gostei de um video   filme completo dublado em portugues,positivo
e agora eu ja to na faculdade e nada do filme ela disse na minha cara que fallen virou lenda,negativo
aaaaah sim.. agr vou assistir um filme p distrair ,positivo
  ah porra isso no final dos filmes mas na historia deles mesmo ambos sao humanos quando morrem ja era,negativo
filme ponto de vista e muito bom pra quem faz letras analise do discurso pura,positivo
to olhando um filme,neutro
one direction lanca outro filme pro squad do rio ir junto,positivo
to vendo um filme com a penny nao sei o nome da atriz e to amando a personagem mas ela vai morrew,positivo
meus amigos nao decidem que filme querem ver provavelmente nao vai dar pra ver civil war com eles pq eles so compram ingresso na hora aff,negativo
vei eu amo a  fazendo filme romantico serio. ela e a melhor pessoa do mundo pra filme romantico gente,positivo
 saiu do filme,neutro
 vivo esperando o famigerado filme,positivo
vou me deitar pra ver um filme e dormir flw,positivo
meus unicos desejos sao que venha a 4o temporada do vai que cola e o filme minha mae e uma peca 2 hahahhaha,positivo
to triste pq nao vou pra estreia do filme amanha ,negativo
assistir seu filme favorito ,positivo
vou ve um filme ,neutro
 mais obrigada pelo  filme vou ver se assisto mais tarde,positivo
cartas para julieta  amo esse filme,positivo
 so se rolar um filme ou prison break,positivo
temos a ma ra vi lho sa  materia sobre o filme do capitao america e do outro lado temos os signosssss,positivo
e bom pra um filme conchinha pipoca coberta mais so em casa e a pessoa cade,positivo
 aaaaaa to vendo esse filme tbm mas n to apx nao ,neutro
nem falei p minha mae que a isa vai assistir o filme com a gentw,positivo
 qual filme,neutro
pior pessoa p ver filme junto e a lo q n sai do celular odeio esse tipo de gente,negativo
eu to me sentido em um filme mas sabe aquela hr do filme q ta tudo cagado ta dando tudo errado e a personagem so se fode entao,negativo
esses filme sao muito louco dms kkkk,positivo
  tem criancas vendo seus videos elas n vem filme de terror brinks axo legal,positivo
fei o filme do exorcistas do vaticano e zikaaa slc,negativo
queria ta mexendo no pc mas meu pai quis assistir filme suave dx pra amanha,positivo
 ah entendi / mas ce nao ficou focada porque o filme e chato,negativo
to tao de saco cheio q noss viu acho q vou ver filme na netflix,negativo
acabou o filme agora vou assistir bob esponja,positivo
filme filmefilme,neutro
so quero que esse filme comece logo ,positivo
ja era meu filme e minha paz,positivo
meu sonho e acabar o filme 3d. odeio filme 3d me cobre o mesmo preco mas me ofereca filme 2d.,negativo
nunca fiquei tao empolgado para assistir um filme,positivo
to embaixo das cobertas assistindo filme,neutro
to assistindo simplesmente acontece pela 4 vez nao me canso desse filme e muito lindo ,positivo
amo esse filme amo dakota amo,positivo
gostei de um video  de   deus nao esta morto filme completo dublado,positivo
 lembra daquele filme que os cara tava morto la em um monte de porta nao sei explicar,neutro
 advinha qual filme eu to vendo,positivo
esse filme e sensacional socorro,positivo
 assisti um filme muito bom hj geracao prozac mas vou comecar assistir vikings ou sons of anarchy..,positivo
evan peters nesse filme ja to aqui sonhando,positivo
vamos ver se esse filme e bom,neutro
filme do sbt vence talk show da concorrencia e alcanca lideranca por 44 minutos ,neutro
botando na minha cabeca que tenho tempo livre pro filme e nao preciso estudar hoje,neutro
eu queria assistir um filme com minha namorada nesse frio. alguem me indica uma namorada,neutro
coraline e o segundo melhor filme infantil  ,positivo
imagina como deve ser dormitorio de exo no frio td mundo vai se juntando numa cama so onde antes tava kyungsoo vendo uns filme tranquilo,positivo
amo assistir filme,positivo
5 horas pra escolher a merda do filme,negativo
 e impossivel nao chorar vendo esse filme,positivo
vou ver filme flw,positivo
tava vendo filme mas tenho q ir dormi ja vai da 22h,neutro
vou assistir um filme,neutro
tava bem estudando fisica ai a minha mae vem e fala  larga isso ai vamos ver um filme e comer brigadeiro  amo essa mulher,positivo
estou vendo filme cm o teilor e a jubeica da caroline,positivo
assistir filme nesse frio,positivo
a sua miga quer ver o filme dublado,negativo
q droga o filme tava tao legal,negativo
vou assistir um filme,neutro
 kkkkkkk tomara ne so nao pode ser sonso e querer assistir o filme,positivo
 fiaspoaki vc podia fazer um video de 15 referencias q vc nn percebeu no filme pixels.q nn vc fez do detona ralph.vc e foda,negativo
vou fazer pipoca doce e assistir um filme com o baby,positivo
ala as blusinha do filme e eu aqui,negativo
amanha so entro na internet depois do filme,negativo
me inscrevi p vestibular mas n consigo ver esse filme,negativo
drama pra mim e so em filme,positivo
filmeeeeeeer ,positivo
 chinatown e linda mas a minha favorita ainda e o tema de ilia de jornada nas estrelas o filme. ,positivo
assistindo um filme ,neutro
esse frio ta bom pra assistir filme e ficar embaixo de edredom.,positivo
como assim filme novo de gantz .-.,positivo
devo dizer que o filme ta ficando bem legal ,positivo
